"","route","date","rides"
"837","103","12/2008",2785.70967741935
"838","103","01/2009",2991.09677419355
"839","103","02/2009",3350.17857142857
"840","103","03/2009",3340.32258064516
"841","103","04/2009",3066.4
"842","103","05/2009",3135.22580645161
"843","103","06/2009",2851.4
"844","103","07/2009",2797.87096774194
"845","103","08/2009",2612.03225806452
"846","103","09/2009",3415.16666666667
"847","103","10/2009",3290.29032258065
"848","103","11/2009",3129.26666666667
"849","103","12/2009",2760.90322580645
"850","103","01/2010",2983.12903225806
"851","103","02/2010",3104.64285714286
"852","103","03/2010",3072.32258064516
"853","103","04/2010",2949.96666666667
"854","103","05/2010",2946.93548387097
"855","103","06/2010",2827.53333333333
"856","103","07/2010",2593.67741935484
"857","103","08/2010",2715.64516129032
"858","103","09/2010",3216.76666666667
"859","103","10/2010",3048.16129032258
"860","103","11/2010",2911.03333333333
"861","103","12/2010",2351.96774193548
"862","103","01/2011",2801
"863","103","02/2011",2862.32142857143
"864","103","03/2011",3120.77419354839
"865","103","04/2011",2846.36666666667
"866","103","05/2011",2920.35483870968
"867","103","06/2011",2797.43333333333
"868","103","07/2011",2495.03225806452
"869","103","08/2011",2756.93548387097
"870","103","09/2011",3323.8
"871","103","10/2011",3225.09677419355
"872","103","11/2011",3064.16666666667
"873","103","12/2011",2828.87096774194
"874","103","01/2012",2876.1935483871
"875","103","02/2012",3181.51724137931
"876","103","03/2012",3195.41935483871
"877","103","04/2012",2856.53333333333
"878","103","05/2012",3114.22580645161
"879","103","06/2012",2808.6
"880","103","07/2012",2528.77419354839
"881","103","08/2012",2706.54838709677
"882","103","09/2012",2961.3
"883","103","10/2012",3328.77419354839
"884","103","11/2012",3019.06666666667
"885","103","12/2012",2470.06451612903
"886","103","01/2013",2667.70967741935
"887","103","02/2013",2749.5
"888","103","03/2013",2604.58064516129
"889","103","04/2013",2761.6
"890","103","05/2013",2575.29032258065
"891","103","06/2013",2157.4
"892","103","07/2013",2057.93548387097
"893","103","08/2013",2078.90322580645
"894","103","09/2013",2606.53333333333
"895","103","10/2013",2633.45161290323
"896","103","11/2013",2356.3
"897","103","12/2013",2085.12903225806
"898","103","01/2014",1986.38709677419
"899","103","02/2014",2451.67857142857
"900","103","03/2014",2529.83870967742
"901","103","04/2014",2305.96666666667
"902","103","05/2014",2230.38709677419
"903","103","06/2014",1943.96666666667
"904","103","07/2014",1867.09677419355
"905","103","08/2014",1900.61290322581
"906","103","09/2014",2570
"907","103","10/2014",2688.64516129032
"908","103","11/2014",2253.66666666667
"909","103","12/2014",2271.48387096774
"910","103","01/2015",2190.12903225806
"911","103","02/2015",2378.42857142857
"912","103","03/2015",2532.67741935484
"913","103","04/2015",2371.23333333333
"914","103","05/2015",2360.61290322581
"915","103","06/2015",2284.23333333333
"916","103","07/2015",2160.96774193548
"917","103","08/2015",2004.38709677419
"918","103","09/2015",2418.8
"919","103","10/2015",2496.12903225806
"920","103","11/2015",2236.2
"921","103","12/2015",2113.93548387097
"922","103","01/2016",2078.12903225806
"923","103","02/2016",2297.72413793103
"924","103","03/2016",2312.45161290323
"925","103","04/2016",2112.86666666667
"926","103","05/2016",2129.09677419355
"927","103","06/2016",2024.46666666667
"928","103","07/2016",1773.61290322581
"929","103","08/2016",1797.61290322581
"930","103","09/2016",2295.33333333333
"931","103","10/2016",2283.54838709677
"932","103","11/2016",2174.96666666667
"933","103","12/2016",1851.41935483871
"934","103","01/2017",1855.09677419355
"935","103","02/2017",2120.14285714286
"936","103","03/2017",2093.61290322581
"937","103","04/2017",1885.7
"938","103","05/2017",2069.77419354839
"939","103","06/2017",1827.26666666667
"940","103","07/2017",1527.83870967742
"941","103","08/2017",1676.67741935484
"942","103","09/2017",2064.2
"943","103","10/2017",2009.54838709677
"944","103","11/2017",1814.96666666667
"945","103","12/2017",1613.16129032258
"946","106","01/2001",1782.74193548387
"947","106","02/2001",2059.35714285714
"948","106","03/2001",1862.03225806452
"949","106","04/2001",1664.33333333333
"950","106","05/2001",1690.96774193548
"951","106","06/2001",1450.8
"952","106","07/2001",1549.93548387097
"953","106","08/2001",1369.90322580645
"954","106","09/2001",2053.03333333333
"955","106","10/2001",2204.45161290323
"956","106","11/2001",2167.26666666667
"957","106","12/2001",1629.45161290323
"958","106","01/2002",2024.70967741935
"959","106","02/2002",2199.42857142857
"960","106","03/2002",1832.64516129032
"961","106","04/2002",1886.8
"962","106","05/2002",1829.35483870968
"963","106","06/2002",1657.13333333333
"964","106","07/2002",1490.29032258065
"965","106","08/2002",1398.67741935484
"966","106","09/2002",2277.86666666667
"967","106","10/2002",2529.12903225806
"968","106","11/2002",2012.96666666667
"969","106","12/2002",1808.51612903226
"970","106","01/2003",1923.51612903226
"971","106","02/2003",1970.39285714286
"972","106","03/2003",1984.16129032258
"973","106","04/2003",1978.2
"974","106","05/2003",1813
"975","106","06/2003",1529.4
"976","106","07/2003",1396.90322580645
"977","106","08/2003",1128.12903225806
"978","106","09/2003",1711.76666666667
"979","106","10/2003",1858.45161290323
"980","106","11/2003",1480.33333333333
"981","106","12/2003",1298.74193548387
"982","106","01/2004",1480.38709677419
"983","106","02/2004",1697.27586206897
"984","106","03/2004",1759.1935483871
"985","106","04/2004",1419.13333333333
"986","106","05/2004",1405.61290322581
"987","106","06/2004",1400.86666666667
"988","106","07/2004",1110.90322580645
"989","106","08/2004",1079.48387096774
"990","106","09/2004",2035.96666666667
"991","106","10/2004",1957.16129032258
"992","106","11/2004",1733.13333333333
"993","106","12/2004",1323.87096774194
"994","106","01/2005",1455.58064516129
"995","106","02/2005",1696.67857142857
"996","106","03/2005",1492.41935483871
"997","106","04/2005",1584.56666666667
"998","106","05/2005",1422.25806451613
"999","106","06/2005",1296.63333333333
"1000","106","07/2005",1164.03225806452
"1001","106","08/2005",1303.87096774194
"1002","106","09/2005",2072.86666666667
"1003","106","10/2005",1929.45161290323
"1004","106","11/2005",1694.36666666667
"1005","106","12/2005",1562.54838709677
"1006","106","01/2006",1451.45161290323
"1007","106","02/2006",1837.25
"1008","106","03/2006",1881.77419354839
"1009","106","04/2006",1407
"1010","106","05/2006",1839.09677419355
"1011","106","06/2006",1412.93333333333
"1012","106","07/2006",1043.41935483871
"1013","106","08/2006",1034.87096774194
"1014","106","09/2006",1797.76666666667
"1015","106","10/2006",1738.35483870968
"1016","106","11/2006",1536.33333333333
"1017","106","12/2006",1271.25806451613
"1018","106","01/2007",1493.06451612903
"1019","106","02/2007",1576.92857142857
"1020","106","03/2007",1713.16129032258
"1021","106","04/2007",1371
"1022","106","05/2007",1530.77419354839
"1023","106","06/2007",1224.7
"1024","106","07/2007",1155.8064516129
"1025","106","08/2007",1122.54838709677
"1026","106","09/2007",1863.06666666667
"1027","106","10/2007",2075.45161290323
"1028","106","11/2007",1695.1
"1029","106","12/2007",1367.48387096774
"1030","106","01/2008",1606.8064516129
"1031","106","02/2008",1721.24137931034
"1032","106","03/2008",1516.93548387097
"1033","106","04/2008",1827.5
"1034","106","05/2008",1625.70967741935
"1035","106","06/2008",1288.06666666667
"1036","106","07/2008",1236.25806451613
"1037","106","08/2008",1127.61290322581
"1038","106","09/2008",2213.93333333333
"1039","106","10/2008",2338.61290322581
"1040","106","11/2008",1738.26666666667
"1041","106","12/2008",1440.29032258065
"1042","106","01/2009",1692.38709677419
"1043","106","02/2009",2034.14285714286
"1044","106","03/2009",1979.70967741935
"1045","106","04/2009",1679.93333333333
"1046","106","05/2009",1699.32258064516
"1047","106","06/2009",1488.33333333333
"1048","106","07/2009",1246.48387096774
"1049","106","08/2009",1199.06451612903
"1050","106","09/2009",2160.8
"1051","106","10/2009",2108.77419354839
"1052","106","11/2009",1862.9
"1053","106","12/2009",1329.38709677419
"1054","106","01/2010",1660.22580645161
"1055","106","02/2010",1999.82142857143
"1056","106","03/2010",1940.96774193548
"1057","106","04/2010",1726.73333333333
"1058","106","05/2010",1559.51612903226
"1059","106","06/2010",1433.86666666667
"1060","106","07/2010",1256.03225806452
"1061","106","08/2010",1516.87096774194
"1062","106","09/2010",2068.93333333333
"1063","106","10/2010",1898.87096774194
"1064","106","11/2010",1755.2
"1065","106","12/2010",1163.38709677419
"1066","106","01/2011",1705.45161290323
"1067","106","02/2011",1811.28571428571
"1068","106","03/2011",2093.29032258065
"1069","106","04/2011",1562.96666666667
"1070","106","05/2011",1717.70967741935
"1071","106","06/2011",1503.53333333333
"1072","106","07/2011",1234.22580645161
"1073","106","08/2011",1627.8064516129
"1074","106","09/2011",2239.96666666667
"1075","106","10/2011",2011.1935483871
"1076","106","11/2011",1863.06666666667
"1077","106","12/2011",1411.25806451613
"1078","106","01/2012",1771.8064516129
"1079","106","02/2012",2095.06896551724
"1080","106","03/2012",1986.8064516129
"1081","106","04/2012",1651.33333333333
"1082","106","05/2012",1666.41935483871
"1083","106","06/2012",1488.8
"1084","106","07/2012",1270.12903225806
"1085","106","08/2012",1582.06451612903
"1086","106","09/2012",2054.86666666667
"1087","106","10/2012",2312.22580645161
"1088","106","11/2012",1890.06666666667
"1089","106","12/2012",1237.64516129032
"1090","106","01/2013",1721.61290322581
"1091","106","02/2013",1931.85714285714
"1092","106","03/2013",1558.51612903226
"1093","106","04/2013",1860.1
"1094","106","05/2013",1489.67741935484
"1095","106","06/2013",1264.46666666667
"1096","106","07/2013",1096.8064516129
"1097","106","08/2013",1224.25806451613
"1098","106","09/2013",1898.66666666667
"1099","106","10/2013",1911.93548387097
"1100","106","11/2013",1527.9
"1101","106","12/2013",1185.29032258065
"1102","106","01/2014",1335.90322580645
"1103","106","02/2014",1764.53571428571
"1104","106","03/2014",1747.96774193548
"1105","106","04/2014",1492
"1106","106","05/2014",1310.51612903226
"1107","106","06/2014",1136.5
"1108","106","07/2014",1127
"1109","106","08/2014",1062.1935483871
"1110","106","09/2014",1756.53333333333
"1111","106","10/2014",1790.25806451613
"1112","106","11/2014",1354.5
"1113","106","12/2014",1155.1935483871
"1114","106","01/2015",1256.64516129032
"1115","106","02/2015",1414.21428571429
"1116","106","03/2015",1509.41935483871
"1117","106","04/2015",1380.7
"1118","106","05/2015",1254.06451612903
"1119","106","06/2015",1132.7
"1120","106","07/2015",1034.12903225806
"1121","106","08/2015",988.806451612903
"1122","106","09/2015",1532.33333333333
"1123","106","10/2015",1504.16129032258
"1124","106","11/2015",1318.43333333333
"1125","106","12/2015",1099.22580645161
"1126","106","01/2016",1126.58064516129
"1127","106","02/2016",1333.10344827586
"1128","106","03/2016",1321.41935483871
"1129","106","04/2016",1198.23333333333
"1130","106","05/2016",1198.87096774194
"1131","106","06/2016",1100.1
"1132","106","07/2016",907.41935483871
"1133","106","08/2016",971.806451612903
"1134","106","09/2016",1428.36666666667
"1135","106","10/2016",1386.22580645161
"1136","106","11/2016",1245.83333333333
"1137","106","12/2016",973.193548387097
"1138","106","01/2017",1023.96774193548
"1139","106","02/2017",1240.57142857143
"1140","106","03/2017",1253.29032258065
"1141","106","04/2017",957.4
"1142","106","05/2017",1112.64516129032
"1143","106","06/2017",941.266666666667
"1144","106","07/2017",756.709677419355
"1145","106","08/2017",861.709677419355
"1146","106","09/2017",1246.53333333333
"1147","106","10/2017",1219.61290322581
"1148","106","11/2017",1038.46666666667
"1149","106","12/2017",844.774193548387
"1150","108","01/2001",2928.13636363636
"1151","108","02/2001",3104.65
"1152","108","03/2001",3194.77272727273
"1153","108","04/2001",2957.95238095238
"1154","108","05/2001",3179.22727272727
"1155","108","06/2001",2858.90476190476
"1156","108","07/2001",2690.14285714286
"1157","108","08/2001",2575.65217391304
"1158","108","09/2001",3197.94736842105
"1159","108","10/2001",3170.69565217391
"1160","108","11/2001",3029.61904761905
"1161","108","12/2001",2730.05
"1162","108","01/2002",2787.27272727273
"1163","108","02/2002",2877.3
"1164","108","03/2002",2971.90476190476
"1165","108","04/2002",2748.95454545455
"1166","108","05/2002",2704.40909090909
"1167","108","06/2002",2552.25
"1168","108","07/2002",2206
"1169","108","08/2002",2023.68181818182
"1170","108","09/2002",2974.8
"1171","108","10/2002",3026.39130434783
"1172","108","11/2002",2703.45
"1173","108","12/2002",2784.09523809524
"1174","108","01/2003",2608.63636363636
"1175","108","02/2003",3005.45
"1176","108","03/2003",2763
"1177","108","04/2003",2560.63636363636
"1178","108","05/2003",2901.85714285714
"1179","108","06/2003",2474.28571428571
"1180","108","07/2003",2183.81818181818
"1181","108","08/2003",1917.2380952381
"1182","108","09/2003",3075.95238095238
"1183","108","10/2003",2911.04347826087
"1184","108","11/2003",2645.94736842105
"1185","108","12/2003",2712.18181818182
"1186","108","01/2004",2791.52380952381
"1187","108","02/2004",2907.7
"1188","108","03/2004",3008.86956521739
"1189","108","04/2004",2702.40909090909
"1190","108","05/2004",3175.1
"1191","108","06/2004",2385
"1192","108","07/2004",2218.38095238095
"1193","108","08/2004",1899.81818181818
"1194","108","09/2004",3006.52380952381
"1195","108","10/2004",2847.71428571429
"1196","108","11/2004",2784.7619047619
"1197","108","12/2004",2343.65217391304
"1198","108","01/2005",2636.28571428571
"1199","108","02/2005",3370.8
"1200","108","03/2005",3007.95652173913
"1201","108","04/2005",3059.42857142857
"1202","108","05/2005",3168.42857142857
"1203","108","06/2005",2307.27272727273
"1204","108","07/2005",1996.55
"1205","108","08/2005",1934.65217391304
"1206","108","09/2005",2773.61904761905
"1207","108","10/2005",2708.80952380952
"1208","108","11/2005",2573.47619047619
"1209","108","12/2005",2364.04761904762
"1210","108","01/2006",2506.42857142857
"1211","108","02/2006",2678.75
"1212","108","03/2006",2774.39130434783
"1213","108","04/2006",2471.15
"1214","108","05/2006",2836.22727272727
"1215","108","06/2006",2302.81818181818
"1216","108","07/2006",2099.2
"1217","108","08/2006",1996
"1218","108","09/2006",2436.05
"1219","108","10/2006",2703.95454545455
"1220","108","11/2006",2508.2380952381
"1221","108","12/2006",2318.65
"1222","108","01/2007",2437.63636363636
"1223","108","02/2007",2420.25
"1224","108","03/2007",2668.13636363636
"1225","108","04/2007",2272.14285714286
"1226","108","05/2007",2655.31818181818
"1227","108","06/2007",2075.2380952381
"1228","108","07/2007",1865.19047619048
"1229","108","08/2007",1741.47826086957
"1230","108","09/2007",2707.63157894737
"1231","108","10/2007",2765.82608695652
"1232","108","11/2007",2747.61904761905
"1233","108","12/2007",2361.15
"1234","108","01/2008",2479.77272727273
"1235","108","02/2008",2602.38095238095
"1236","108","03/2008",2614.04761904762
"1237","108","04/2008",2822.54545454545
"1238","108","05/2008",2881.90476190476
"1239","108","06/2008",2414.7619047619
"1240","108","07/2008",2377.09090909091
"1241","108","08/2008",2213.80952380952
"1242","108","09/2008",3265.19047619048
"1243","108","10/2008",3228.39130434783
"1244","108","11/2008",2887.94736842105
"1245","108","12/2008",2446.72727272727
"1246","108","01/2009",2747.47619047619
"1247","108","02/2009",2856.85
"1248","108","03/2009",2890.18181818182
"1249","108","04/2009",2646.36363636364
"1250","108","05/2009",2913.45
"1251","108","06/2009",2293.59090909091
"1252","108","07/2009",2040.86363636364
"1253","108","08/2009",1917
"1254","108","09/2009",2695.14285714286
"1255","108","10/2009",2581.5
"1256","108","11/2009",2530.3
