"","Date","rides"
"4963",2014-08-03,413308
"4964",2014-08-04,789112
"4965",2014-08-05,816160
"4966",2014-08-06,819527
"4967",2014-08-07,821006
"4968",2014-08-08,830313
"4969",2014-08-09,577152
"4970",2014-08-10,424069
"4971",2014-08-11,765919
"4972",2014-08-12,769966
"4973",2014-08-13,814742
"4974",2014-08-14,804787
"4975",2014-08-15,815374
"4976",2014-08-16,577418
"4977",2014-08-17,417471
"4978",2014-08-18,779499
"4979",2014-08-19,783016
"4980",2014-08-20,824644
"4981",2014-08-21,766983
"4982",2014-08-22,810076
"4983",2014-08-23,511089
"4984",2014-08-24,426918
"4985",2014-08-25,782172
"4986",2014-08-26,854583
"4987",2014-08-27,869255
"4988",2014-08-28,862140
"4989",2014-08-29,862312
"4990",2014-08-30,573742
"4991",2014-08-31,445453
"4992",2014-09-01,409883
"4993",2014-09-02,941336
"4994",2014-09-03,976445
"4995",2014-09-04,937003
"4996",2014-09-05,925396
"4997",2014-09-06,589013
"4998",2014-09-07,421933
"4999",2014-09-08,949103
"5000",2014-09-09,961988
"5001",2014-09-10,892885
"5002",2014-09-11,947470
"5003",2014-09-12,924563
"5004",2014-09-13,579513
"5005",2014-09-14,425191
"5006",2014-09-15,919363
"5007",2014-09-16,959231
"5008",2014-09-17,969003
"5009",2014-09-18,961224
"5010",2014-09-19,951568
"5011",2014-09-20,562690
"5012",2014-09-21,412139
"5013",2014-09-22,943003
"5014",2014-09-23,955449
"5015",2014-09-24,956003
"5016",2014-09-25,958122
"5017",2014-09-26,953406
"5018",2014-09-27,586218
"5019",2014-09-28,418846
"5020",2014-09-29,925722
"5021",2014-09-30,940121
"5022",2014-10-01,1006150
"5023",2014-10-02,955786
"5024",2014-10-03,946279
"5025",2014-10-04,552174
"5026",2014-10-05,413737
"5027",2014-10-06,949287
"5028",2014-10-07,963961
"5029",2014-10-08,962941
"5030",2014-10-09,961904
"5031",2014-10-10,946326
"5032",2014-10-11,578642
"5033",2014-10-12,385568
"5034",2014-10-13,739085
"5035",2014-10-14,909450
"5036",2014-10-15,949371
"5037",2014-10-16,952658
"5038",2014-10-17,934980
"5039",2014-10-18,531801
"5040",2014-10-19,418311
"5041",2014-10-20,933627
"5042",2014-10-21,942307
"5043",2014-10-22,952864
"5044",2014-10-23,944070
"5045",2014-10-24,935388
"5046",2014-10-25,580690
"5047",2014-10-26,408056
"5048",2014-10-27,933486
"5049",2014-10-28,945560
"5050",2014-10-29,937486
"5051",2014-10-30,944689
"5052",2014-10-31,864740
"5053",2014-11-01,549791
"5054",2014-11-02,410119
"5055",2014-11-03,966301
"5056",2014-11-04,949754
"5057",2014-11-05,966158
"5058",2014-11-06,934963
"5059",2014-11-07,867487
"5060",2014-11-08,559284
"5061",2014-11-09,409005
"5062",2014-11-10,929444
"5063",2014-11-11,752659
"5064",2014-11-12,904102
"5065",2014-11-13,863017
"5066",2014-11-14,905368
"5067",2014-11-15,525307
"5068",2014-11-16,366032
"5069",2014-11-17,857116
"5070",2014-11-18,837848
"5071",2014-11-19,883359
"5072",2014-11-20,891041
"5073",2014-11-21,890658
"5074",2014-11-22,530443
"5075",2014-11-23,377733
"5076",2014-11-24,853618
"5077",2014-11-25,883005
"5078",2014-11-26,733680
"5079",2014-11-27,281220
"5080",2014-11-28,521444
"5081",2014-11-29,490457
"5082",2014-11-30,363078
"5083",2014-12-01,905358
"5084",2014-12-02,920023
"5085",2014-12-03,957263
"5086",2014-12-04,933493
"5087",2014-12-05,930797
"5088",2014-12-06,564284
"5089",2014-12-07,393050
"5090",2014-12-08,877732
"5091",2014-12-09,906025
"5092",2014-12-10,907718
"5093",2014-12-11,914751
"5094",2014-12-12,907277
"5095",2014-12-13,569689
"5096",2014-12-14,413257
"5097",2014-12-15,863281
"5098",2014-12-16,866047
"5099",2014-12-17,861104
"5100",2014-12-18,862441
"5101",2014-12-19,851368
"5102",2014-12-20,531425
"5103",2014-12-21,392314
"5104",2014-12-22,700198
"5105",2014-12-23,714089
"5106",2014-12-24,544751
"5107",2014-12-25,233154
"5108",2014-12-26,563577
"5109",2014-12-27,443842
"5110",2014-12-28,347304
"5111",2014-12-29,647651
"5112",2014-12-30,639760
"5113",2014-12-31,594315
"5114",2015-01-01,294044
"5115",2015-01-02,649950
"5116",2015-01-03,435345
"5117",2015-01-04,325319
"5118",2015-01-05,746807
"5119",2015-01-06,767218
"5120",2015-01-07,504431
"5121",2015-01-08,552995
"5122",2015-01-09,710500
"5123",2015-01-10,431447
"5124",2015-01-11,344274
"5125",2015-01-12,863228
"5126",2015-01-13,875447
"5127",2015-01-14,878823
"5128",2015-01-15,894790
"5129",2015-01-16,892678
"5130",2015-01-17,536077
"5131",2015-01-18,385530
"5132",2015-01-19,592807
"5133",2015-01-20,908879
"5134",2015-01-21,898334
"5135",2015-01-22,898712
"5136",2015-01-23,895735
"5137",2015-01-24,533942
"5138",2015-01-25,335170
"5139",2015-01-26,888804
"5140",2015-01-27,906794
"5141",2015-01-28,912618
"5142",2015-01-29,890559
"5143",2015-01-30,925936
"5144",2015-01-31,545181
"5145",2015-02-01,289630
"5146",2015-02-02,623717
"5147",2015-02-03,938422
"5148",2015-02-04,949601
"5149",2015-02-05,924071
"5150",2015-02-06,953748
"5151",2015-02-07,594722
"5152",2015-02-08,394133
"5153",2015-02-09,928204
"5154",2015-02-10,959125
"5155",2015-02-11,959739
"5156",2015-02-12,879346
"5157",2015-02-13,907576
"5158",2015-02-14,510194
"5159",2015-02-15,332410
"5160",2015-02-16,646643
"5161",2015-02-17,906222
"5162",2015-02-18,828246
"5163",2015-02-19,572521
"5164",2015-02-20,841697
"5165",2015-02-21,556998
"5166",2015-02-22,373765
"5167",2015-02-23,849697
"5168",2015-02-24,895181
"5169",2015-02-25,900197
"5170",2015-02-26,852169
"5171",2015-02-27,896728
"5172",2015-02-28,533191
"5173",2015-03-01,378084
"5174",2015-03-02,903690
"5175",2015-03-03,899358
"5176",2015-03-04,919645
"5177",2015-03-05,901865
"5178",2015-03-06,901565
"5179",2015-03-07,579329
"5180",2015-03-08,395179
"5181",2015-03-09,929172
"5182",2015-03-10,946671
"5183",2015-03-11,946549
"5184",2015-03-12,947144
"5185",2015-03-13,944694
"5186",2015-03-14,598447
"5187",2015-03-15,423597
"5188",2015-03-16,930067
"5189",2015-03-17,927677
"5190",2015-03-18,932064
"5191",2015-03-19,922344
"5192",2015-03-20,926478
"5193",2015-03-21,562603
"5194",2015-03-22,377952
"5195",2015-03-23,809164
"5196",2015-03-24,894244
"5197",2015-03-25,908963
"5198",2015-03-26,919176
"5199",2015-03-27,881987
"5200",2015-03-28,532565
"5201",2015-03-29,357127
"5202",2015-03-30,895068
"5203",2015-03-31,916779
"5204",2015-04-01,966442
"5205",2015-04-02,890231
"5206",2015-04-03,808633
"5207",2015-04-04,577029
"5208",2015-04-05,388146
"5209",2015-04-06,800271
"5210",2015-04-07,806664
"5211",2015-04-08,815771
"5212",2015-04-09,742882
"5213",2015-04-10,822884
"5214",2015-04-11,579678
"5215",2015-04-12,406578
"5216",2015-04-13,902143
"5217",2015-04-14,938296
"5218",2015-04-15,898350
"5219",2015-04-16,882299
"5220",2015-04-17,923789
"5221",2015-04-18,591320
"5222",2015-04-19,388034
"5223",2015-04-20,899496
"5224",2015-04-21,925536
"5225",2015-04-22,920228
"5226",2015-04-23,929509
"5227",2015-04-24,904984
"5228",2015-04-25,489538
"5229",2015-04-26,413922
"5230",2015-04-27,917349
"5231",2015-04-28,936833
"5232",2015-04-29,929390
"5233",2015-04-30,915426
"5234",2015-05-01,987199
"5235",2015-05-02,622200
"5236",2015-05-03,430454
"5237",2015-05-04,926775
"5238",2015-05-05,913079
"5239",2015-05-06,946735
"5240",2015-05-07,950858
"5241",2015-05-08,907764
"5242",2015-05-09,566003
"5243",2015-05-10,381823
"5244",2015-05-11,860812
"5245",2015-05-12,898411
"5246",2015-05-13,919405
"5247",2015-05-14,906738
"5248",2015-05-15,915215
"5249",2015-05-16,555045
"5250",2015-05-17,408126
"5251",2015-05-18,901600
"5252",2015-05-19,896103
"5253",2015-05-20,900856
"5254",2015-05-21,915576
"5255",2015-05-22,903602
"5256",2015-05-23,569532
"5257",2015-05-24,396601
"5258",2015-05-25,392513
"5259",2015-05-26,871024
"5260",2015-05-27,915309
"5261",2015-05-28,919751
"5262",2015-05-29,886644
"5263",2015-05-30,473597
"5264",2015-05-31,382622
"5265",2015-06-01,934095
"5266",2015-06-02,926165
"5267",2015-06-03,958926
"5268",2015-06-04,931091
"5269",2015-06-05,911929
"5270",2015-06-06,601251
"5271",2015-06-07,384123
"5272",2015-06-08,884764
"5273",2015-06-09,924907
"5274",2015-06-10,907461
"5275",2015-06-11,892474
"5276",2015-06-12,848721
"5277",2015-06-13,585690
"5278",2015-06-14,413083
"5279",2015-06-15,810656
"5280",2015-06-16,904850
"5281",2015-06-17,861976
"5282",2015-06-18,855328
"5283",2015-06-19,885807
"5284",2015-06-20,559542
"5285",2015-06-21,432343
"5286",2015-06-22,752637
"5287",2015-06-23,832439
"5288",2015-06-24,814827
"5289",2015-06-25,800767
"5290",2015-06-26,768651
"5291",2015-06-27,565894
"5292",2015-06-28,435053
"5293",2015-06-29,790233
"5294",2015-06-30,828549
"5295",2015-07-01,879493
"5296",2015-07-02,843796
"5297",2015-07-03,590958
"5298",2015-07-04,499194
"5299",2015-07-05,420632
"5300",2015-07-06,808466
"5301",2015-07-07,828327
"5302",2015-07-08,842554
"5303",2015-07-09,848663
"5304",2015-07-10,853253
"5305",2015-07-11,570562
"5306",2015-07-12,453252
"5307",2015-07-13,776109
"5308",2015-07-14,830725
"5309",2015-07-15,853326
"5310",2015-07-16,798919
"5311",2015-07-17,813169
"5312",2015-07-18,499365
"5313",2015-07-19,433947
"5314",2015-07-20,813609
"5315",2015-07-21,843400
"5316",2015-07-22,839284
"5317",2015-07-23,839115
"5318",2015-07-24,825272
"5319",2015-07-25,567715
"5320",2015-07-26,413119
"5321",2015-07-27,814505
"5322",2015-07-28,821048
"5323",2015-07-29,810520
"5324",2015-07-30,820975
"5325",2015-07-31,829671
"5326",2015-08-01,540218
"5327",2015-08-02,421596
"5328",2015-08-03,827893
"5329",2015-08-04,834771
"5330",2015-08-05,827231
"5331",2015-08-06,820012
"5332",2015-08-07,824868
"5333",2015-08-08,570809
"5334",2015-08-09,410363
"5335",2015-08-10,767150
"5336",2015-08-11,817668
"5337",2015-08-12,812248
"5338",2015-08-13,811810
"5339",2015-08-14,807672
"5340",2015-08-15,562579
"5341",2015-08-16,445058
"5342",2015-08-17,769108
"5343",2015-08-18,777765
"5344",2015-08-19,795687
"5345",2015-08-20,816194
"5346",2015-08-21,824512
"5347",2015-08-22,575208
"5348",2015-08-23,405783
"5349",2015-08-24,817301
"5350",2015-08-25,833920
"5351",2015-08-26,854172
"5352",2015-08-27,853109
"5353",2015-08-28,836264
"5354",2015-08-29,516696
"5355",2015-08-30,413457
"5356",2015-08-31,830296
"5357",2015-09-01,905700
"5358",2015-09-02,876466
"5359",2015-09-03,901783
"5360",2015-09-04,865068
"5361",2015-09-05,567677
"5362",2015-09-06,446504
"5363",2015-09-07,409573
"5364",2015-09-08,879888
"5365",2015-09-09,961168
"5366",2015-09-10,922582
"5367",2015-09-11,919167
"5368",2015-09-12,548119
"5369",2015-09-13,418906
"5370",2015-09-14,924503
"5371",2015-09-15,950625
"5372",2015-09-16,952387
"5373",2015-09-17,921091
"5374",2015-09-18,890026
"5375",2015-09-19,551384
"5376",2015-09-20,425267
"5377",2015-09-21,928675
"5378",2015-09-22,942087
"5379",2015-09-23,938505
"5380",2015-09-24,937973
"5381",2015-09-25,946551
"5382",2015-09-26,593474
"5383",2015-09-27,416535
"5384",2015-09-28,922489
"5385",2015-09-29,909484
"5386",2015-09-30,941704
"5387",2015-10-01,987850
"5388",2015-10-02,976928
"5389",2015-10-03,565281
"5390",2015-10-04,413174
"5391",2015-10-05,940535
"5392",2015-10-06,960308
"5393",2015-10-07,964003
"5394",2015-10-08,953375
"5395",2015-10-09,925391
"5396",2015-10-10,573174
"5397",2015-10-11,396319
"5398",2015-10-12,750510
"5399",2015-10-13,941852
"5400",2015-10-14,947046
"5401",2015-10-15,939899
"5402",2015-10-16,929918
"5403",2015-10-17,571970
"5404",2015-10-18,410937
"5405",2015-10-19,923034
"5406",2015-10-20,944522
"5407",2015-10-21,949230
"5408",2015-10-22,936285
"5409",2015-10-23,909407
"5410",2015-10-24,550026
"5411",2015-10-25,409960
"5412",2015-10-26,922096
"5413",2015-10-27,911452
"5414",2015-10-28,905296
"5415",2015-10-29,910618
"5416",2015-10-30,943347
"5417",2015-10-31,492505
"5418",2015-11-01,432260
"5419",2015-11-02,936167
"5420",2015-11-03,983295
"5421",2015-11-04,952492
"5422",2015-11-05,938351
"5423",2015-11-06,921190
"5424",2015-11-07,572390
"5425",2015-11-08,412380
"5426",2015-11-09,918775
"5427",2015-11-10,936466
"5428",2015-11-11,752012
"5429",2015-11-12,875866
"5430",2015-11-13,833972
"5431",2015-11-14,544337
"5432",2015-11-15,409674
"5433",2015-11-16,904211
"5434",2015-11-17,876454
"5435",2015-11-18,889978
"5436",2015-11-19,880245
"5437",2015-11-20,891280
"5438",2015-11-21,428391
"5439",2015-11-22,355162
"5440",2015-11-23,874156
"5441",2015-11-24,895411
"5442",2015-11-25,732436
"5443",2015-11-26,286428
"5444",2015-11-27,442063
"5445",2015-11-28,458401
"5446",2015-11-29,364011
"5447",2015-11-30,866780
"5448",2015-12-01,945508
"5449",2015-12-02,902405
"5450",2015-12-03,936576
"5451",2015-12-04,926722
"5452",2015-12-05,565236
"5453",2015-12-06,409089
"5454",2015-12-07,894388
"5455",2015-12-08,906901
"5456",2015-12-09,912147
"5457",2015-12-10,905258
"5458",2015-12-11,907694
"5459",2015-12-12,538487
"5460",2015-12-13,381517
"5461",2015-12-14,845837
"5462",2015-12-15,881030
"5463",2015-12-16,867989
"5464",2015-12-17,860861
"5465",2015-12-18,838991
"5466",2015-12-19,504202
"5467",2015-12-20,390488
"5468",2015-12-21,693460
"5469",2015-12-22,716914
"5470",2015-12-23,651155
"5471",2015-12-24,528494
"5472",2015-12-25,229983
"5473",2015-12-26,384889
"5474",2015-12-27,328279
"5475",2015-12-28,508713
"5476",2015-12-29,632091
"5477",2015-12-30,631093
"5478",2015-12-31,587788
"5479",2016-01-01,290483
"5480",2016-01-02,392374
"5481",2016-01-03,338714
"5482",2016-01-04,826022
"5483",2016-01-05,844320
"5484",2016-01-06,849728
"5485",2016-01-07,843148
"5486",2016-01-08,838342
"5487",2016-01-09,468492
"5488",2016-01-10,305101
"5489",2016-01-11,749767
"5490",2016-01-12,757032
"5491",2016-01-13,783958
"5492",2016-01-14,856327
"5493",2016-01-15,854670
"5494",2016-01-16,485694
"5495",2016-01-17,265097
"5496",2016-01-18,436874
"5497",2016-01-19,806775
"5498",2016-01-20,853750
"5499",2016-01-21,869840
"5500",2016-01-22,837519
"5501",2016-01-23,486492
"5502",2016-01-24,351344
"5503",2016-01-25,862956
"5504",2016-01-26,869303
"5505",2016-01-27,878908
"5506",2016-01-28,873716
"5507",2016-01-29,860178
"5508",2016-01-30,508778
"5509",2016-01-31,357162
"5510",2016-02-01,922805
"5511",2016-02-02,830263
"5512",2016-02-03,921039
"5513",2016-02-04,896702
"5514",2016-02-05,783050
"5515",2016-02-06,520470
"5516",2016-02-07,375594
"5517",2016-02-08,852860
"5518",2016-02-09,854778
"5519",2016-02-10,846231
"5520",2016-02-11,863165
"5521",2016-02-12,817276
"5522",2016-02-13,435958
"5523",2016-02-14,336901
"5524",2016-02-15,602836
"5525",2016-02-16,879705
"5526",2016-02-17,886612
"5527",2016-02-18,886947
"5528",2016-02-19,883457
"5529",2016-02-20,564464
"5530",2016-02-21,376740
"5531",2016-02-22,866709
"5532",2016-02-23,886476
"5533",2016-02-24,792766
"5534",2016-02-25,852072
"5535",2016-02-26,862140
"5536",2016-02-27,534270
"5537",2016-02-28,383580
"5538",2016-02-29,858461
"5539",2016-03-01,855527
"5540",2016-03-02,875076
"5541",2016-03-03,879066
"5542",2016-03-04,873498
"5543",2016-03-05,502554
"5544",2016-03-06,391199
"5545",2016-03-07,863095
"5546",2016-03-08,898643
"5547",2016-03-09,878749
"5548",2016-03-10,884486
"5549",2016-03-11,883127
"5550",2016-03-12,540671
"5551",2016-03-13,330519
"5552",2016-03-14,866937
"5553",2016-03-15,883754
"5554",2016-03-16,869489
"5555",2016-03-17,888414
"5556",2016-03-18,872542
"5557",2016-03-19,519790
"5558",2016-03-20,386161
"5559",2016-03-21,842295
"5560",2016-03-22,859365
"5561",2016-03-23,834639
"5562",2016-03-24,767853
"5563",2016-03-25,719963
"5564",2016-03-26,517390
"5565",2016-03-27,340194
"5566",2016-03-28,838986
"5567",2016-03-29,888059
"5568",2016-03-30,857034
"5569",2016-03-31,829212
"5570",2016-04-01,845502
"5571",2016-04-02,489117
"5572",2016-04-03,392758
"5573",2016-04-04,854075
"5574",2016-04-05,896190
"5575",2016-04-06,846222
"5576",2016-04-07,864359
"5577",2016-04-08,780041
"5578",2016-04-09,509056
"5579",2016-04-10,344795
"5580",2016-04-11,875484
"5581",2016-04-12,883027
"5582",2016-04-13,848547
"5583",2016-04-14,810165
"5584",2016-04-15,878242
"5585",2016-04-16,551160
"5586",2016-04-17,406904
"5587",2016-04-18,782094
"5588",2016-04-19,762161
"5589",2016-04-20,771341
"5590",2016-04-21,765696
"5591",2016-04-22,742558
"5592",2016-04-23,502946
"5593",2016-04-24,393313
"5594",2016-04-25,851189
"5595",2016-04-26,859632
"5596",2016-04-27,853281
"5597",2016-04-28,848008
"5598",2016-04-29,890246
"5599",2016-04-30,470877
"5600",2016-05-01,373135
"5601",2016-05-02,875012
"5602",2016-05-03,874618
"5603",2016-05-04,874536
"5604",2016-05-05,894334
"5605",2016-05-06,873952
"5606",2016-05-07,511681
"5607",2016-05-08,391359
"5608",2016-05-09,811813
"5609",2016-05-10,823936
"5610",2016-05-11,870215
"5611",2016-05-12,846696
"5612",2016-05-13,849485
"5613",2016-05-14,493790
"5614",2016-05-15,381942
"5615",2016-05-16,833172
"5616",2016-05-17,837365
"5617",2016-05-18,854014
"5618",2016-05-19,851625
"5619",2016-05-20,828232
"5620",2016-05-21,507943
"5621",2016-05-22,389044
"5622",2016-05-23,836988
"5623",2016-05-24,852247
"5624",2016-05-25,830301
"5625",2016-05-26,850451
"5626",2016-05-27,804025
"5627",2016-05-28,496970
"5628",2016-05-29,408376
"5629",2016-05-30,392666
"5630",2016-05-31,797370
"5631",2016-06-01,869160
"5632",2016-06-02,868907
"5633",2016-06-03,889542
"5634",2016-06-04,503548
"5635",2016-06-05,414918
"5636",2016-06-06,851418
"5637",2016-06-07,860178
"5638",2016-06-08,863780
"5639",2016-06-09,824668
"5640",2016-06-10,859700
"5641",2016-06-11,529539
"5642",2016-06-12,408304
"5643",2016-06-13,825619
"5644",2016-06-14,832092
"5645",2016-06-15,838706
"5646",2016-06-16,829553
"5647",2016-06-17,828000
"5648",2016-06-18,524896
"5649",2016-06-19,403787
"5650",2016-06-20,782495
"5651",2016-06-21,830854
"5652",2016-06-22,704211
"5653",2016-06-23,755215
"5654",2016-06-24,760572
"5655",2016-06-25,530532
"5656",2016-06-26,379994
"5657",2016-06-27,751082
"5658",2016-06-28,769412
"5659",2016-06-29,772543
"5660",2016-06-30,761050
"5661",2016-07-01,795005
"5662",2016-07-02,529297
"5663",2016-07-03,414038
"5664",2016-07-04,392087
"5665",2016-07-05,767099
"5666",2016-07-06,769051
"5667",2016-07-07,764160
"5668",2016-07-08,784576
"5669",2016-07-09,535253
"5670",2016-07-10,408909
"5671",2016-07-11,766211
"5672",2016-07-12,780264
"5673",2016-07-13,760186
"5674",2016-07-14,791905
"5675",2016-07-15,766963
"5676",2016-07-16,527978
"5677",2016-07-17,370948
"5678",2016-07-18,771584
"5679",2016-07-19,792730
"5680",2016-07-20,786876
"5681",2016-07-21,735962
"5682",2016-07-22,740374
"5683",2016-07-23,468731
"5684",2016-07-24,369496
"5685",2016-07-25,755356
"5686",2016-07-26,783074
"5687",2016-07-27,786555
"5688",2016-07-28,742895
"5689",2016-07-29,736942
"5690",2016-07-30,502807
"5691",2016-07-31,399478
"5692",2016-08-01,803315
"5693",2016-08-02,793499
"5694",2016-08-03,818793
"5695",2016-08-04,781210
"5696",2016-08-05,777115
"5697",2016-08-06,538697
"5698",2016-08-07,397202
"5699",2016-08-08,757524
"5700",2016-08-09,777810
"5701",2016-08-10,774307
"5702",2016-08-11,764630
"5703",2016-08-12,698588
"5704",2016-08-13,521516
"5705",2016-08-14,400183
"5706",2016-08-15,715380
"5707",2016-08-16,760354
"5708",2016-08-17,756102
"5709",2016-08-18,737482
"5710",2016-08-19,741107
"5711",2016-08-20,480072
"5712",2016-08-21,415243
"5713",2016-08-22,762133
"5714",2016-08-23,782079
"5715",2016-08-24,749423
"5716",2016-08-25,773259
"5717",2016-08-26,795132
"5718",2016-08-27,500793
"5719",2016-08-28,394868
"5720",2016-08-29,778253
"5721",2016-08-30,789026
"5722",2016-08-31,812241
"5723",2016-09-01,844228
"5724",2016-09-02,835578
"5725",2016-09-03,541948
"5726",2016-09-04,426019
"5727",2016-09-05,397616
"5728",2016-09-06,908131
"5729",2016-09-07,882346
"5730",2016-09-08,879572
"5731",2016-09-09,871379
"5732",2016-09-10,505273
"5733",2016-09-11,396148
"5734",2016-09-12,883240
"5735",2016-09-13,901591
"5736",2016-09-14,894877
"5737",2016-09-15,904415
"5738",2016-09-16,886361
"5739",2016-09-17,535758
"5740",2016-09-18,399182
"5741",2016-09-19,890448
"5742",2016-09-20,892305
"5743",2016-09-21,860113
"5744",2016-09-22,894817
"5745",2016-09-23,877426
"5746",2016-09-24,537528
"5747",2016-09-25,393572
"5748",2016-09-26,882119
"5749",2016-09-27,886674
"5750",2016-09-28,852089
"5751",2016-09-29,866365
"5752",2016-09-30,882978
"5753",2016-10-01,510468
"5754",2016-10-02,390827
"5755",2016-10-03,909472
"5756",2016-10-04,915666
"5757",2016-10-05,912769
"5758",2016-10-06,855588
"5759",2016-10-07,885120
"5760",2016-10-08,535974
"5761",2016-10-09,368030
"5762",2016-10-10,712503
"5763",2016-10-11,881808
"5764",2016-10-12,844468
"5765",2016-10-13,893483
"5766",2016-10-14,890219
"5767",2016-10-15,540179
"5768",2016-10-16,383338
"5769",2016-10-17,886702
"5770",2016-10-18,898606
"5771",2016-10-19,892229
"5772",2016-10-20,877368
"5773",2016-10-21,865180
"5774",2016-10-22,532124
"5775",2016-10-23,387508
"5776",2016-10-24,866404
"5777",2016-10-25,873700
"5778",2016-10-26,821333
"5779",2016-10-27,890382
"5780",2016-10-28,890514
"5781",2016-10-29,537381
"5782",2016-10-30,376098
"5783",2016-10-31,856958
"5784",2016-11-01,928381
"5785",2016-11-02,864090
"5786",2016-11-03,916950
"5787",2016-11-04,788513
"5788",2016-11-05,531000
"5789",2016-11-06,405340
"5790",2016-11-07,884791
"5791",2016-11-08,877441
"5792",2016-11-09,862634
"5793",2016-11-10,839721
"5794",2016-11-11,708361
"5795",2016-11-12,497816
"5796",2016-11-13,368598
"5797",2016-11-14,860305
"5798",2016-11-15,877877
"5799",2016-11-16,881717
"5800",2016-11-17,870633
"5801",2016-11-18,814430
"5802",2016-11-19,476220
"5803",2016-11-20,344874
"5804",2016-11-21,838720
"5805",2016-11-22,835114
"5806",2016-11-23,658886
"5807",2016-11-24,264616
"5808",2016-11-25,494627
"5809",2016-11-26,440935
"5810",2016-11-27,342291
"5811",2016-11-28,798838
"5812",2016-11-29,868477
"5813",2016-11-30,848726
"5814",2016-12-01,882373
"5815",2016-12-02,879582
"5816",2016-12-03,516915
"5817",2016-12-04,332416
"5818",2016-12-05,838398
"5819",2016-12-06,856790
"5820",2016-12-07,828923
"5821",2016-12-08,787216
"5822",2016-12-09,804100
"5823",2016-12-10,472143
"5824",2016-12-11,308840
"5825",2016-12-12,784126
"5826",2016-12-13,782743
"5827",2016-12-14,732296
"5828",2016-12-15,614939
"5829",2016-12-16,742463
"5830",2016-12-17,445109
"5831",2016-12-18,269452
"5832",2016-12-19,646775
"5833",2016-12-20,753672
"5834",2016-12-21,765849
"5835",2016-12-22,744183
"5836",2016-12-23,673814
"5837",2016-12-24,390507
"5838",2016-12-25,198503
"5839",2016-12-26,378021
"5840",2016-12-27,573302
"5841",2016-12-28,609360
"5842",2016-12-29,591303
"5843",2016-12-30,625933
"5844",2016-12-31,433386
"5845",2017-01-01,277228
"5846",2017-01-02,370339
"5847",2017-01-03,688215
"5848",2017-01-04,634125
"5849",2017-01-05,609681
"5850",2017-01-06,588003
"5851",2017-01-07,358467
"5852",2017-01-08,289490
"5853",2017-01-09,778136
"5854",2017-01-10,771396
"5855",2017-01-11,798581
"5856",2017-01-12,774069
"5857",2017-01-13,768413
"5858",2017-01-14,427833
"5859",2017-01-15,327714
"5860",2017-01-16,484821
"5861",2017-01-17,827262
"5862",2017-01-18,832507
"5863",2017-01-19,820415
"5864",2017-01-20,791596
"5865",2017-01-21,476478
"5866",2017-01-22,330274
"5867",2017-01-23,814217
"5868",2017-01-24,832047
"5869",2017-01-25,828323
"5870",2017-01-26,820154
"5871",2017-01-27,788375
"5872",2017-01-28,435000
"5873",2017-01-29,303640
"5874",2017-01-30,802542
"5875",2017-01-31,824937
"5876",2017-02-01,880680
"5877",2017-02-02,822745
"5878",2017-02-03,777749
"5879",2017-02-04,459386
"5880",2017-02-05,350772
"5881",2017-02-06,835600
"5882",2017-02-07,824869
"5883",2017-02-08,838522
"5884",2017-02-09,812526
"5885",2017-02-10,829984
"5886",2017-02-11,496725
"5887",2017-02-12,357190
"5888",2017-02-13,816592
"5889",2017-02-14,867297
"5890",2017-02-15,838420
"5891",2017-02-16,828210
"5892",2017-02-17,839106
"5893",2017-02-18,511359
"5894",2017-02-19,382770
"5895",2017-02-20,619932
"5896",2017-02-21,846260
"5897",2017-02-22,870620
"5898",2017-02-23,847239
"5899",2017-02-24,814621
"5900",2017-02-25,447303
"5901",2017-02-26,349950
"5902",2017-02-27,834722
"5903",2017-02-28,820784
"5904",2017-03-01,860321
"5905",2017-03-02,839813
"5906",2017-03-03,847572
"5907",2017-03-04,486624
"5908",2017-03-05,364004
"5909",2017-03-06,820376
"5910",2017-03-07,859627
"5911",2017-03-08,855416
"5912",2017-03-09,838146
"5913",2017-03-10,810025
"5914",2017-03-11,454399
"5915",2017-03-12,336056
"5916",2017-03-13,758759
"5917",2017-03-14,709597
"5918",2017-03-15,820173
"5919",2017-03-16,825213
"5920",2017-03-17,798413
"5921",2017-03-18,469793
"5922",2017-03-19,370217
"5923",2017-03-20,799677
"5924",2017-03-21,832892
"5925",2017-03-22,814373
"5926",2017-03-23,800562
"5927",2017-03-24,817077
"5928",2017-03-25,413547
"5929",2017-03-26,339410
"5930",2017-03-27,821382
"5931",2017-03-28,843565
"5932",2017-03-29,833123
"5933",2017-03-30,753515
"5934",2017-03-31,830729
"5935",2017-04-01,510466
"5936",2017-04-02,356834
"5937",2017-04-03,837364
"5938",2017-04-04,870049
"5939",2017-04-05,752753
"5940",2017-04-06,819544
"5941",2017-04-07,761814
"5942",2017-04-08,503658
"5943",2017-04-09,388026
"5944",2017-04-10,693266
"5945",2017-04-11,733909
"5946",2017-04-12,751841
"5947",2017-04-13,720898
"5948",2017-04-14,689477
"5949",2017-04-15,505733
"5950",2017-04-16,339021
"5951",2017-04-17,805924
"5952",2017-04-18,844887
"5953",2017-04-19,808264
"5954",2017-04-20,794204
"5955",2017-04-21,808724
"5956",2017-04-22,488294
"5957",2017-04-23,372662
"5958",2017-04-24,826550
"5959",2017-04-25,857147
"5960",2017-04-26,835758
"5961",2017-04-27,804492
